0.750000	 -0.000000
0.751000	 -0.000000
0.752000	 -0.000000
0.753000	 -0.000000
0.754000	 -0.000000
0.755000	 -0.000000
0.756000	 -0.000000
0.757000	 -0.000000
0.758000	 -0.000000
0.759000	 -0.000000
0.760000	 -0.000000
0.761000	 -0.000000
0.762000	 -0.000000
0.763000	 -0.000000
0.764000	 -0.000000
0.765000	 -0.000000
0.766000	 -0.000000
0.767000	 -0.000000
0.768000	 -0.000000
0.769000	 -0.000000
0.770000	 -0.000000
0.771000	 -0.000000
0.772000	 -0.000000
0.773000	 -0.000000
0.774000	 -0.000000
0.775000	 -0.000000
0.776000	 -0.000000
0.777000	 -0.000000
0.778000	 -0.000000
0.779000	 -0.000000
0.780000	 -0.000000
0.781000	 -0.000000
0.782000	 -0.000000
0.783000	 -0.000000
0.784000	 -0.000000
0.785000	 -0.000000
0.786000	 -0.000000
0.787000	 -0.000000
0.788000	 -0.000000
0.788999	 -0.000000
0.789999	 -0.000000
0.790999	 -0.000000
0.791999	 -0.000000
0.792999	 -0.000000
0.793999	 -0.000000
0.794999	 -0.000000
0.795999	 -0.000000
0.796999	 -0.000000
0.797999	 -0.000000
0.798999	 -0.000000
0.799999	 -0.000000
0.800999	 -0.000000
0.801999	 -0.000000
0.802999	 -0.000000
0.803999	 -0.000000
0.804999	 -0.000000
0.805999	 -0.000000
0.806999	 -0.000000
0.807999	 -0.000000
0.808999	 -0.000000
0.809999	 -0.000000
0.810999	 -0.000000
0.811999	 -0.000000
0.812999	 -0.000000
0.813999	 -0.000000
0.814999	 -0.000000
0.815999	 -0.000000
0.816999	 -0.000000
0.817999	 -0.000000
0.818999	 -0.000000
0.819999	 -0.000000
0.820999	 -0.000000
0.821999	 -0.000000
0.822999	 -0.000000
0.823999	 -0.000000
0.824999	 -0.000000
0.825999	 -0.000000
0.826999	 -0.000000
0.827999	 -0.000000
0.828999	 -0.000000
0.829999	 -0.000000
0.830999	 -0.000000
0.831999	 -0.000000
0.832999	 -0.000000
0.833999	 -0.000000
0.834999	 -0.000000
0.835999	 0.000067
0.836999	 0.000067
0.837999	 0.000067
0.838999	 0.000067
0.839999	 0.000067
0.840999	 0.000067
0.841999	 0.000067
0.842999	 0.000067
0.843999	 0.000067
0.844999	 0.000067
0.845999	 0.000067
0.846999	 0.000067
0.847999	 0.000067
0.848999	 0.000067
0.849999	 0.000067
0.850999	 0.000067
0.851999	 0.000067
0.852999	 0.000067
0.853999	 0.000067
0.854999	 0.000067
0.855999	 0.000067
0.856999	 0.000067
0.857999	 0.000067
0.858999	 0.000067
0.859999	 0.000067
0.860999	 0.000067
0.861999	 0.000067
0.862999	 0.000067
0.863999	 0.000067
0.864999	 0.000067
0.865999	 0.000067
0.866998	 0.000067
0.867998	 0.000067
0.868998	 0.000067
0.869998	 0.000067
0.870998	 0.000067
0.871998	 0.000067
0.872998	 0.000067
0.873998	 0.000067
0.874998	 0.000067
0.875998	 0.000067
0.876998	 0.000067
0.877998	 0.000067
0.878998	 0.000067
0.879998	 0.000067
0.880998	 0.000067
